batch_tag	page	url	viewport	lang	unit_id	visible_language_bodies	h1_text	critical_case_matches_first_sentence	section_order	timeline_nodes	source_ids	overflow_px	header_occlusion_px	long_source_title_overflow	mobile_menu	escape_focus_restore	reload_method	persisted_lang	console_errors	card_fields_checked	result	checked_at	note
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	390x844	nl	transnational-repression-2026|nl|390x844	nl	Transnationale repressie 2026: spreken in het buitenland, fa	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	390x844	it	transnational-repression-2026|it|390x844	it	Repressione transnazionale 2026: parola all’estero, pression	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	zh	zhang-zhan|zh|390x844	zh	張展：從武漢報導到第二次判刑	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	real_navigation	zh	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	en	zhang-zhan|en|390x844	en	Zhang Zhan: From Wuhan Reporting to a Second Prison Sentence	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	en	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	ja	zhang-zhan|ja|390x844	ja	張展：武漢報道から二度目の判決へ	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	real_navigation	ja	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	ko	zhang-zhan|ko|390x844	ko	장잔: 우한 보도에서 두 번째 징역형까지	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	real_navigation	ko	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	es	zhang-zhan|es|390x844	es	Zhang Zhan: de informar sobre Wuhan a una segunda condena	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	es	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	de	zhang-zhan|de|390x844	de	Zhang Zhan: von Wuhan-Berichten zur zweiten Haftstrafe	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	de	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	fr	zhang-zhan|fr|390x844	fr	Zhang Zhan : du reportage à Wuhan à une seconde condamnation	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	fr	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	no	zhang-zhan|no|390x844	no	Zhang Zhan: fra Wuhan-rapportering til ny fengselsdom	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	no	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	nl	zhang-zhan|nl|390x844	nl	Zhang Zhan: van Wuhan-verslaggeving naar een tweede gevangen	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	nl	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	390x844	it	zhang-zhan|it|390x844	it	Zhang Zhan: dai reportage su Wuhan a una seconda condanna	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	open_ok	close_focus_ok	same_origin_iframe	it	0	n/a	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	zh	index|zh|390x844	zh	守護自由，照亮黑暗	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	en	index|en|390x844	en	Defending Liberty, Illuminating Darkness	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	ja	index|ja|390x844	ja	自由を守り、闇を照らす	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	ko	index|ko|390x844	ko	자유를 수호하고 어둠을 밝히다	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	es	index|es|390x844	es	Defendiendo la libertad, iluminando la oscuridad	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	de	index|de|390x844	de	Die Freiheit verteidigen, die Dunkelheit erhellen	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	fr	index|fr|390x844	fr	Défendre la liberté, éclairer les ténèbres	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	no	index|no|390x844	no	Forsvar friheten, lys opp mørket	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	nl	index|nl|390x844	nl	Vrijheid verdedigen, duisternis verlichten	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	390x844	it	index|it|390x844	it	Difendere la libertà, illuminare l'oscurità	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	zh	reports|zh|390x844	zh	人權資料檔案	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	en	reports|en|390x844	en	Human Rights Dossiers	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	ja	reports|ja|390x844	ja	人権資料集	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	ko	reports|ko|390x844	ko	인권 자료집	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	es	reports|es|390x844	es	Expedientes de derechos humanos	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	de	reports|de|390x844	de	Menschenrechtsdossiers	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	fr	reports|fr|390x844	fr	Dossiers sur les droits humains	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	no	reports|no|390x844	no	Menneskerettighetsdossier	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	nl	reports|nl|390x844	nl	Mensenrechtendossiers	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	reports	http://127.0.0.1:8765/reports.html	390x844	it	reports|it|390x844	it	Dossier sui diritti umani	n/a	n/a	n/a	n/a	0	0	0	open_ok	close_focus_ok	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
